,key_0,FIPS_code,State,County,"Estimated Rate Per 1,000",state,county,year,% smoke daily
2353,South Carolina,45075,South Carolina,Orangeburg County,10.0,South Carolina,Orangeburg County,2012.0,15.59
2354,South Carolina,45077,South Carolina,Pickens County,8.8,South Carolina,Pickens County,2012.0,15.47
2355,South Carolina,45079,South Carolina,Richland County,8.2,South Carolina,Richland County,2012.0,12.64
2356,South Carolina,45081,South Carolina,Saluda County,10.1,South Carolina,Saluda County,2012.0,16.62
2357,South Carolina,45083,South Carolina,Spartanburg County,9.0,South Carolina,Spartanburg County,2012.0,17.95
2358,South Carolina,45085,South Carolina,Sumter County,8.5,South Carolina,Sumter County,2012.0,16.83
2359,South Carolina,45087,South Carolina,Union County,10.6,South Carolina,Union County,2012.0,19.81
2360,South Carolina,45089,South Carolina,Williamsburg County,14.6,South Carolina,Williamsburg County,2012.0,15.32
2361,South Carolina,45091,South Carolina,York County,8.3,South Carolina,York County,2012.0,15.41
2362,South Dakota,46003,South Dakota,Aurora County,9.3,South Dakota,Aurora County,2012.0,16.43
2363,South Dakota,46005,South Dakota,Beadle County,7.9,South Dakota,Beadle County,2012.0,16.95
2364,South Dakota,46007,South Dakota,Bennett County,11.5,South Dakota,Bennett County,2012.0,20.11
2365,South Dakota,46009,South Dakota,Bon Homme County,8.1,South Dakota,Bon Homme County,2012.0,16.95
2366,South Dakota,46011,South Dakota,Brookings County,5.3,South Dakota,Brookings County,2012.0,11.91
2367,South Dakota,46013,South Dakota,Brown County,6.9,South Dakota,Brown County,2012.0,14.65
2368,South Dakota,46015,South Dakota,Brule County,7.1,South Dakota,Brule County,2012.0,15.81
2369,South Dakota,46017,South Dakota,Buffalo County,13.1,South Dakota,Buffalo County,2012.0,24.12
2370,South Dakota,46019,South Dakota,Butte County,7.6,South Dakota,Butte County,2012.0,18.73
2371,South Dakota,46021,South Dakota,Campbell County,8.0,South Dakota,Campbell County,2012.0,14.85
2372,South Dakota,46023,South Dakota,Charles Mix County,9.5,South Dakota,Charles Mix County,2012.0,19.13
2373,South Dakota,46025,South Dakota,Clark County,8.8,South Dakota,Clark County,2012.0,16.66
2374,South Dakota,46027,South Dakota,Clay County,5.6,South Dakota,Clay County,2012.0,11.36
2375,South Dakota,46029,South Dakota,Codington County,6.8,South Dakota,Codington County,2012.0,17.72
2376,South Dakota,46031,South Dakota,Corson County,13.5,South Dakota,Corson County,2012.0,20.76
2377,South Dakota,46033,South Dakota,Custer County,8.7,South Dakota,Custer County,2012.0,13.68
2378,South Dakota,46035,South Dakota,Davison County,6.2,South Dakota,Davison County,2012.0,14.57
2379,South Dakota,46037,South Dakota,Day County,7.9,South Dakota,Day County,2012.0,17.82
2380,South Dakota,46039,South Dakota,Deuel County,9.5,South Dakota,Deuel County,2012.0,15.52
2381,South Dakota,46041,South Dakota,Dewey County,15.0,South Dakota,Dewey County,2012.0,23.02
2382,South Dakota,46043,South Dakota,Douglas County,8.5,South Dakota,Douglas County,2012.0,15.55
2383,South Dakota,46045,South Dakota,Edmunds County,8.2,South Dakota,Edmunds County,2012.0,14.07
2384,South Dakota,46047,South Dakota,Fall River County,10.1,South Dakota,Fall River County,2012.0,17.44
2385,South Dakota,46049,South Dakota,Faulk County,7.5,South Dakota,Faulk County,2012.0,17.08
2386,South Dakota,46051,South Dakota,Grant County,7.8,South Dakota,Grant County,2012.0,19.16
2387,South Dakota,46053,South Dakota,Gregory County,7.7,South Dakota,Gregory County,2012.0,16.21
2388,South Dakota,46055,South Dakota,Haakon County,8.4,South Dakota,Haakon County,2012.0,14.1
2389,South Dakota,46057,South Dakota,Hamlin County,7.2,South Dakota,Hamlin County,2012.0,16.15
2390,South Dakota,46059,South Dakota,Hand County,7.2,South Dakota,Hand County,2012.0,15.6
2391,South Dakota,46061,South Dakota,Hanson County,8.3,South Dakota,Hanson County,2012.0,15.21
2392,South Dakota,46063,South Dakota,Harding County,7.6,South Dakota,Harding County,2012.0,12.41
2393,South Dakota,46065,South Dakota,Hughes County,7.1,South Dakota,Hughes County,2012.0,12.99
2394,South Dakota,46067,South Dakota,Hutchinson County,7.2,South Dakota,Hutchinson County,2012.0,13.89
2395,South Dakota,46069,South Dakota,Hyde County,7.9,South Dakota,Hyde County,2012.0,17.19
2396,South Dakota,46071,South Dakota,Jackson County,10.1,South Dakota,Jackson County,2012.0,18.56
2397,South Dakota,46073,South Dakota,Jerauld County,7.6,South Dakota,Jerauld County,2012.0,16.86
2398,South Dakota,46075,South Dakota,Jones County,8.7,South Dakota,Jones County,2012.0,16.79
2399,South Dakota,46077,South Dakota,Kingsbury County,8.1,South Dakota,Kingsbury County,2012.0,14.32
2400,South Dakota,46079,South Dakota,Lake County,7.6,South Dakota,Lake County,2012.0,13.81
2401,South Dakota,46081,South Dakota,Lawrence County,6.7,South Dakota,Lawrence County,2012.0,14.81
2402,South Dakota,46083,South Dakota,Lincoln County,6.3,South Dakota,Lincoln County,2012.0,11.33
2403,South Dakota,46085,South Dakota,Lyman County,9.5,South Dakota,Lyman County,2012.0,17.53
2404,South Dakota,46087,South Dakota,McCook County,7.3,South Dakota,McCook County,2012.0,14.61
2405,South Dakota,46089,South Dakota,McPherson County,8.4,South Dakota,McPherson County,2012.0,15.81
2406,South Dakota,46091,South Dakota,Marshall County,8.0,South Dakota,Marshall County,2012.0,15.67
2407,South Dakota,46093,South Dakota,Meade County,7.0,South Dakota,Meade County,2012.0,16.32
2408,South Dakota,46095,South Dakota,Mellette County,12.0,South Dakota,Mellette County,2012.0,19.92
2409,South Dakota,46097,South Dakota,Miner County,9.5,South Dakota,Miner County,2012.0,14.95
2410,South Dakota,46099,South Dakota,Minnehaha County,6.9,South Dakota,Minnehaha County,2012.0,15.49
2411,South Dakota,46101,South Dakota,Moody County,10.3,South Dakota,Moody County,2012.0,15.29
2412,South Dakota,46102,South Dakota,Oglala Lakota County,15.4,,,,
2413,South Dakota,46103,South Dakota,Pennington County,7.2,South Dakota,Pennington County,2012.0,16.5
2414,South Dakota,46105,South Dakota,Perkins County,8.3,South Dakota,Perkins County,2012.0,15.1
2415,South Dakota,46107,South Dakota,Potter County,9.1,South Dakota,Potter County,2012.0,15.92
2416,South Dakota,46109,South Dakota,Roberts County,11.5,South Dakota,Roberts County,2012.0,18.75
2417,South Dakota,46111,South Dakota,Sanborn County,7.6,South Dakota,Sanborn County,2012.0,16.04
2418,South Dakota,46115,South Dakota,Spink County,8.2,South Dakota,Spink County,2012.0,15.35
2419,South Dakota,46117,South Dakota,Stanley County,7.3,South Dakota,Stanley County,2012.0,16.3
2420,South Dakota,46119,South Dakota,Sully County,8.1,South Dakota,Sully County,2012.0,13.39
2421,South Dakota,46121,South Dakota,Todd County,14.2,South Dakota,Todd County,2012.0,22.59
2422,South Dakota,46123,South Dakota,Tripp County,8.5,South Dakota,Tripp County,2012.0,17.39
2423,South Dakota,46125,South Dakota,Turner County,7.1,South Dakota,Turner County,2012.0,15.1
2424,South Dakota,46127,South Dakota,Union County,8.5,South Dakota,Union County,2012.0,13.23
2425,South Dakota,46129,South Dakota,Walworth County,9.3,South Dakota,Walworth County,2012.0,17.07
2426,South Dakota,46135,South Dakota,Yankton County,6.6,South Dakota,Yankton County,2012.0,16.07
2427,South Dakota,46137,South Dakota,Ziebach County,16.5,South Dakota,Ziebach County,2012.0,21.16
2428,Tennessee,47001,Tennessee,Anderson County,7.9,Tennessee,Anderson County,2012.0,19.47
2429,Tennessee,47003,Tennessee,Bedford County,9.4,Tennessee,Bedford County,2012.0,20.87
2430,Tennessee,47005,Tennessee,Benton County,10.1,Tennessee,Benton County,2012.0,22.36
2431,Tennessee,47007,Tennessee,Bledsoe County,10.0,Tennessee,Bledsoe County,2012.0,23.72
2432,Tennessee,47009,Tennessee,Blount County,10.7,Tennessee,Blount County,2012.0,18.54
2433,Tennessee,47011,Tennessee,Bradley County,11.1,Tennessee,Bradley County,2012.0,20.63
2434,Tennessee,47013,Tennessee,Campbell County,9.7,Tennessee,Campbell County,2012.0,26.26
2435,Tennessee,47015,Tennessee,Cannon County,9.2,Tennessee,Cannon County,2012.0,22.52
2436,Tennessee,47017,Tennessee,Carroll County,10.8,Tennessee,Carroll County,2012.0,20.67
2437,Tennessee,47019,Tennessee,Carter County,11.0,Tennessee,Carter County,2012.0,23.07
2438,Tennessee,47021,Tennessee,Cheatham County,9.5,Tennessee,Cheatham County,2012.0,20.14
2439,Tennessee,47023,Tennessee,Chester County,9.6,Tennessee,Chester County,2012.0,19.17
2440,Tennessee,47025,Tennessee,Claiborne County,9.9,Tennessee,Claiborne County,2012.0,22.7
2441,Tennessee,47027,Tennessee,Clay County,9.4,Tennessee,Clay County,2012.0,19.6
2442,Tennessee,47029,Tennessee,Cocke County,13.4,Tennessee,Cocke County,2012.0,24.01
2443,Tennessee,47031,Tennessee,Coffee County,9.1,Tennessee,Coffee County,2012.0,20.24
2444,Tennessee,47033,Tennessee,Crockett County,9.8,Tennessee,Crockett County,2012.0,19.49
2445,Tennessee,47035,Tennessee,Cumberland County,11.2,Tennessee,Cumberland County,2012.0,21.57
2446,Tennessee,47037,Tennessee,Davidson County,8.5,Tennessee,Davidson County,2012.0,14.82
2447,Tennessee,47039,Tennessee,Decatur County,10.3,Tennessee,Decatur County,2012.0,20.26
2448,Tennessee,47041,Tennessee,DeKalb County,9.8,Tennessee,DeKalb County,2012.0,20.72
2449,Tennessee,47043,Tennessee,Dickson County,9.6,Tennessee,Dickson County,2012.0,21.79
2450,Tennessee,47045,Tennessee,Dyer County,13.0,Tennessee,Dyer County,2012.0,19.85
2451,Tennessee,47047,Tennessee,Fayette County,11.7,Tennessee,Fayette County,2012.0,16.14
2452,Tennessee,47049,Tennessee,Fentress County,10.3,Tennessee,Fentress County,2012.0,23.1
2453,Tennessee,47051,Tennessee,Franklin County,10.2,Tennessee,Franklin County,2012.0,19.88
2454,Tennessee,47053,Tennessee,Gibson County,12.3,Tennessee,Gibson County,2012.0,20.35
2455,Tennessee,47055,Tennessee,Giles County,10.9,Tennessee,Giles County,2012.0,20.37
2456,Tennessee,47057,Tennessee,Grainger County,9.9,Tennessee,Grainger County,2012.0,22.95
2457,Tennessee,47059,Tennessee,Greene County,11.0,Tennessee,Greene County,2012.0,21.53
2458,Tennessee,47061,Tennessee,Grundy County,12.0,Tennessee,Grundy County,2012.0,22.86
2459,Tennessee,47063,Tennessee,Hamblen County,10.6,Tennessee,Hamblen County,2012.0,21.16
2460,Tennessee,47065,Tennessee,Hamilton County,10.4,Tennessee,Hamilton County,2012.0,17.29
2461,Tennessee,47067,Tennessee,Hancock County,9.7,Tennessee,Hancock County,2012.0,23.76
2462,Tennessee,47069,Tennessee,Hardeman County,13.1,Tennessee,Hardeman County,2012.0,20.3
2463,Tennessee,47071,Tennessee,Hardin County,9.6,Tennessee,Hardin County,2012.0,21.7
2464,Tennessee,47073,Tennessee,Hawkins County,10.4,Tennessee,Hawkins County,2012.0,22.97
2465,Tennessee,47075,Tennessee,Haywood County,12.6,Tennessee,Haywood County,2012.0,18.91
2466,Tennessee,47077,Tennessee,Henderson County,11.6,Tennessee,Henderson County,2012.0,20.71
2467,Tennessee,47079,Tennessee,Henry County,10.7,Tennessee,Henry County,2012.0,21.99
2468,Tennessee,47081,Tennessee,Hickman County,9.1,Tennessee,Hickman County,2012.0,22.95
2469,Tennessee,47083,Tennessee,Houston County,10.6,Tennessee,Houston County,2012.0,22.52
2470,Tennessee,47085,Tennessee,Humphreys County,9.9,Tennessee,Humphreys County,2012.0,21.55
2471,Tennessee,47087,Tennessee,Jackson County,10.2,Tennessee,Jackson County,2012.0,23.31
2472,Tennessee,47089,Tennessee,Jefferson County,10.1,Tennessee,Jefferson County,2012.0,21.93
2473,Tennessee,47091,Tennessee,Johnson County,9.6,Tennessee,Johnson County,2012.0,23.28
2474,Tennessee,47093,Tennessee,Knox County,8.9,Tennessee,Knox County,2012.0,14.73
2475,Tennessee,47095,Tennessee,Lake County,9.7,Tennessee,Lake County,2012.0,23.77
2476,Tennessee,47097,Tennessee,Lauderdale County,14.3,Tennessee,Lauderdale County,2012.0,22.05
2477,Tennessee,47099,Tennessee,Lawrence County,10.4,Tennessee,Lawrence County,2012.0,21.41
2478,Tennessee,47101,Tennessee,Lewis County,11.4,Tennessee,Lewis County,2012.0,23.61
2479,Tennessee,47103,Tennessee,Lincoln County,10.6,Tennessee,Lincoln County,2012.0,20.99
2480,Tennessee,47105,Tennessee,Loudon County,9.0,Tennessee,Loudon County,2012.0,18.2
2481,Tennessee,47107,Tennessee,McMinn County,9.7,Tennessee,McMinn County,2012.0,21.47
2482,Tennessee,47109,Tennessee,McNairy County,10.9,Tennessee,McNairy County,2012.0,20.85
2483,Tennessee,47111,Tennessee,Macon County,10.6,Tennessee,Macon County,2012.0,23.46
2484,Tennessee,47113,Tennessee,Madison County,10.9,Tennessee,Madison County,2012.0,16.78
2485,Tennessee,47115,Tennessee,Marion County,12.9,Tennessee,Marion County,2012.0,21.59
2486,Tennessee,47117,Tennessee,Marshall County,9.2,Tennessee,Marshall County,2012.0,21.15
2487,Tennessee,47119,Tennessee,Maury County,8.7,Tennessee,Maury County,2012.0,20.37
2488,Tennessee,47121,Tennessee,Meigs County,10.3,Tennessee,Meigs County,2012.0,24.79
2489,Tennessee,47123,Tennessee,Monroe County,11.1,Tennessee,Monroe County,2012.0,22.81
2490,Tennessee,47125,Tennessee,Montgomery County,9.0,Tennessee,Montgomery County,2012.0,17.78
2491,Tennessee,47127,Tennessee,Moore County,11.1,Tennessee,Moore County,2012.0,20.02
2492,Tennessee,47129,Tennessee,Morgan County,9.5,Tennessee,Morgan County,2012.0,24.24
2493,Tennessee,47131,Tennessee,Obion County,10.6,Tennessee,Obion County,2012.0,21.4
2494,Tennessee,47133,Tennessee,Overton County,9.5,Tennessee,Overton County,2012.0,20.85
2495,Tennessee,47135,Tennessee,Perry County,9.7,Tennessee,Perry County,2012.0,22.99
2496,Tennessee,47137,Tennessee,Pickett County,9.9,Tennessee,Pickett County,2012.0,20.41
2497,Tennessee,47139,Tennessee,Polk County,11.6,Tennessee,Polk County,2012.0,22.67
2498,Tennessee,47141,Tennessee,Putnam County,7.3,Tennessee,Putnam County,2012.0,19.1
2499,Tennessee,47143,Tennessee,Rhea County,11.6,Tennessee,Rhea County,2012.0,23.39
2500,Tennessee,47145,Tennessee,Roane County,12.1,Tennessee,Roane County,2012.0,20.63
2501,Tennessee,47147,Tennessee,Robertson County,8.9,Tennessee,Robertson County,2012.0,20.67
2502,Tennessee,47149,Tennessee,Rutherford County,9.3,Tennessee,Rutherford County,2012.0,15.51
2503,Tennessee,47151,Tennessee,Scott County,8.8,Tennessee,Scott County,2012.0,24.46
2504,Tennessee,47153,Tennessee,Sequatchie County,9.5,Tennessee,Sequatchie County,2012.0,22.04
2505,Tennessee,47155,Tennessee,Sevier County,10.7,Tennessee,Sevier County,2012.0,19.61
2506,Tennessee,47157,Tennessee,Shelby County,11.0,Tennessee,Shelby County,2012.0,14.55
2507,Tennessee,47159,Tennessee,Smith County,10.9,Tennessee,Smith County,2012.0,21.28
2508,Tennessee,47161,Tennessee,Stewart County,11.2,Tennessee,Stewart County,2012.0,21.52
2509,Tennessee,47163,Tennessee,Sullivan County,11.0,Tennessee,Sullivan County,2012.0,21.91
2510,Tennessee,47165,Tennessee,Sumner County,8.0,Tennessee,Sumner County,2012.0,18.69
2511,Tennessee,47167,Tennessee,Tipton County,12.4,Tennessee,Tipton County,2012.0,19.67
2512,Tennessee,47169,Tennessee,Trousdale County,10.5,Tennessee,Trousdale County,2012.0,21.6
2513,Tennessee,47171,Tennessee,Unicoi County,10.3,Tennessee,Unicoi County,2012.0,24.01
2514,Tennessee,47173,Tennessee,Union County,11.6,Tennessee,Union County,2012.0,24.22
2515,Tennessee,47175,Tennessee,Van Buren County,10.1,Tennessee,Van Buren County,2012.0,23.1
2516,Tennessee,47177,Tennessee,Warren County,13.1,Tennessee,Warren County,2012.0,21.18
2517,Tennessee,47179,Tennessee,Washington County,10.1,Tennessee,Washington County,2012.0,18.64
2518,Tennessee,47181,Tennessee,Wayne County,10.5,Tennessee,Wayne County,2012.0,22.8
2519,Tennessee,47183,Tennessee,Weakley County,8.3,Tennessee,Weakley County,2012.0,19.1
2520,Tennessee,47185,Tennessee,White County,11.2,Tennessee,White County,2012.0,22.58
2521,Tennessee,47187,Tennessee,Williamson County,7.3,Tennessee,Williamson County,2012.0,9.95
2522,Tennessee,47189,Tennessee,Wilson County,9.9,Tennessee,Wilson County,2012.0,17.03
2523,Texas,48001,Texas,Anderson County,10.4,Texas,Anderson County,2012.0,19.83
2524,Texas,48003,Texas,Andrews County,8.4,Texas,Andrews County,2012.0,15.4
2525,Texas,48005,Texas,Angelina County,13.5,Texas,Angelina County,2012.0,17.51
2526,Texas,48007,Texas,Aransas County,13.1,Texas,Aransas County,2012.0,15.12
2527,Texas,48009,Texas,Archer County,10.8,Texas,Archer County,2012.0,15.57
2528,Texas,48011,Texas,Armstrong County,10.8,Texas,Armstrong County,2012.0,12.87
2529,Texas,48013,Texas,Atascosa County,11.3,Texas,Atascosa County,2012.0,12.59
2530,Texas,48015,Texas,Austin County,9.9,Texas,Austin County,2012.0,13.82
2531,Texas,48017,Texas,Bailey County,9.2,Texas,Bailey County,2012.0,13.71
2532,Texas,48019,Texas,Bandera County,10.7,Texas,Bandera County,2012.0,13.95
2533,Texas,48021,Texas,Bastrop County,9.7,Texas,Bastrop County,2012.0,13.93
2534,Texas,48023,Texas,Baylor County,11.7,Texas,Baylor County,2012.0,14.99
2535,Texas,48025,Texas,Bee County,8.5,Texas,Bee County,2012.0,15.23
2536,Texas,48027,Texas,Bell County,9.8,Texas,Bell County,2012.0,13.51
2537,Texas,48029,Texas,Bexar County,9.2,Texas,Bexar County,2012.0,11.4
2538,Texas,48031,Texas,Blanco County,10.9,Texas,Blanco County,2012.0,12.78
2539,Texas,48033,Texas,Borden County,11.9,Texas,Borden County,2012.0,11.57
2540,Texas,48035,Texas,Bosque County,10.9,Texas,Bosque County,2012.0,16.45
2541,Texas,48037,Texas,Bowie County,12.8,Texas,Bowie County,2012.0,16.57
2542,Texas,48039,Texas,Brazoria County,10.8,Texas,Brazoria County,2012.0,12.15
2543,Texas,48041,Texas,Brazos County,7.6,Texas,Brazos County,2012.0,10.71
2544,Texas,48043,Texas,Brewster County,10.4,Texas,Brewster County,2012.0,9.5
2545,Texas,48045,Texas,Briscoe County,11.0,Texas,Briscoe County,2012.0,14.49
2546,Texas,48047,Texas,Brooks County,9.8,Texas,Brooks County,2012.0,10.39
2547,Texas,48049,Texas,Brown County,11.8,Texas,Brown County,2012.0,17.27
2548,Texas,48051,Texas,Burleson County,11.2,Texas,Burleson County,2012.0,17.09
2549,Texas,48053,Texas,Burnet County,10.8,Texas,Burnet County,2012.0,15.5
2550,Texas,48055,Texas,Caldwell County,10.3,Texas,Caldwell County,2012.0,14.48
2551,Texas,48057,Texas,Calhoun County,10.8,Texas,Calhoun County,2012.0,13.22
2552,Texas,48059,Texas,Callahan County,10.4,Texas,Callahan County,2012.0,17.41
2553,Texas,48061,Texas,Cameron County,8.5,Texas,Cameron County,2012.0,8.13
2554,Texas,48063,Texas,Camp County,11.5,Texas,Camp County,2012.0,16.81
2555,Texas,48065,Texas,Carson County,10.1,Texas,Carson County,2012.0,14.2
2556,Texas,48067,Texas,Cass County,13.4,Texas,Cass County,2012.0,18.03
2557,Texas,48069,Texas,Castro County,9.9,Texas,Castro County,2012.0,13.0
2558,Texas,48071,Texas,Chambers County,9.6,Texas,Chambers County,2012.0,14.73
2559,Texas,48073,Texas,Cherokee County,12.8,Texas,Cherokee County,2012.0,18.02
2560,Texas,48075,Texas,Childress County,9.2,Texas,Childress County,2012.0,15.71
2561,Texas,48077,Texas,Clay County,10.4,Texas,Clay County,2012.0,16.27
2562,Texas,48079,Texas,Cochran County,10.8,Texas,Cochran County,2012.0,13.2
2563,Texas,48081,Texas,Coke County,11.5,Texas,Coke County,2012.0,15.12
2564,Texas,48083,Texas,Coleman County,11.5,Texas,Coleman County,2012.0,17.89
2565,Texas,48085,Texas,Collin County,8.6,Texas,Collin County,2012.0,8.82
2566,Texas,48087,Texas,Collingsworth County,10.9,Texas,Collingsworth County,2012.0,13.46
2567,Texas,48089,Texas,Colorado County,11.4,Texas,Colorado County,2012.0,14.45
2568,Texas,48091,Texas,Comal County,7.5,Texas,Comal County,2012.0,11.44
2569,Texas,48093,Texas,Comanche County,12.2,Texas,Comanche County,2012.0,15.34
2570,Texas,48095,Texas,Concho County,8.4,Texas,Concho County,2012.0,14.72
2571,Texas,48097,Texas,Cooke County,10.0,Texas,Cooke County,2012.0,16.99
2572,Texas,48099,Texas,Coryell County,9.7,Texas,Coryell County,2012.0,16.23
2573,Texas,48101,Texas,Cottle County,12.0,Texas,Cottle County,2012.0,12.52
2574,Texas,48103,Texas,Crane County,9.5,Texas,Crane County,2012.0,14.05
2575,Texas,48105,Texas,Crockett County,9.9,Texas,Crockett County,2012.0,15.05
2576,Texas,48107,Texas,Crosby County,10.0,Texas,Crosby County,2012.0,12.71
2577,Texas,48109,Texas,Culberson County,10.8,Texas,Culberson County,2012.0,11.12
2578,Texas,48111,Texas,Dallam County,8.5,Texas,Dallam County,2012.0,17.51
2579,Texas,48113,Texas,Dallas County,8.8,Texas,Dallas County,2012.0,12.87
2580,Texas,48115,Texas,Dawson County,10.0,Texas,Dawson County,2012.0,16.12
2581,Texas,48117,Texas,Deaf Smith County,8.8,Texas,Deaf Smith County,2012.0,12.55
2582,Texas,48119,Texas,Delta County,11.9,Texas,Delta County,2012.0,17.08
2583,Texas,48121,Texas,Denton County,8.1,Texas,Denton County,2012.0,10.56
2584,Texas,48123,Texas,DeWitt County,11.2,Texas,DeWitt County,2012.0,16.04
2585,Texas,48125,Texas,Dickens County,9.9,Texas,Dickens County,2012.0,16.1
2586,Texas,48127,Texas,Dimmit County,9.1,Texas,Dimmit County,2012.0,10.79
2587,Texas,48129,Texas,Donley County,11.6,Texas,Donley County,2012.0,15.5
2588,Texas,48131,Texas,Duval County,9.8,Texas,Duval County,2012.0,10.74
2589,Texas,48133,Texas,Eastland County,9.8,Texas,Eastland County,2012.0,17.55
2590,Texas,48135,Texas,Ector County,8.2,Texas,Ector County,2012.0,16.39
2591,Texas,48137,Texas,Edwards County,11.8,Texas,Edwards County,2012.0,11.24
2592,Texas,48139,Texas,Ellis County,10.7,Texas,Ellis County,2012.0,14.61
2593,Texas,48141,Texas,El Paso County,10.2,Texas,El Paso County,2012.0,10.78
2594,Texas,48143,Texas,Erath County,8.4,Texas,Erath County,2012.0,14.84
2595,Texas,48145,Texas,Falls County,12.4,Texas,Falls County,2012.0,17.1
2596,Texas,48147,Texas,Fannin County,10.4,Texas,Fannin County,2012.0,18.53
2597,Texas,48149,Texas,Fayette County,12.2,Texas,Fayette County,2012.0,14.59
2598,Texas,48151,Texas,Fisher County,11.3,Texas,Fisher County,2012.0,14.33
2599,Texas,48153,Texas,Floyd County,10.5,Texas,Floyd County,2012.0,12.1
2600,Texas,48155,Texas,Foard County,11.8,Texas,Foard County,2012.0,15.04
2601,Texas,48157,Texas,Fort Bend County,9.5,Texas,Fort Bend County,2012.0,8.73
2602,Texas,48159,Texas,Franklin County,11.1,Texas,Franklin County,2012.0,14.68
2603,Texas,48161,Texas,Freestone County,11.9,Texas,Freestone County,2012.0,18.47
2604,Texas,48163,Texas,Frio County,7.9,Texas,Frio County,2012.0,12.86
2605,Texas,48165,Texas,Gaines County,8.1,Texas,Gaines County,2012.0,16.42
2606,Texas,48167,Texas,Galveston County,10.6,Texas,Galveston County,2012.0,12.54
2607,Texas,48169,Texas,Garza County,8.0,Texas,Garza County,2012.0,16.58
2608,Texas,48171,Texas,Gillespie County,13.0,Texas,Gillespie County,2012.0,13.34
2609,Texas,48173,Texas,Glasscock County,9.5,Texas,Glasscock County,2012.0,12.31
2610,Texas,48175,Texas,Goliad County,12.0,Texas,Goliad County,2012.0,13.36
2611,Texas,48177,Texas,Gonzales County,11.2,Texas,Gonzales County,2012.0,13.72
2612,Texas,48179,Texas,Gray County,10.4,Texas,Gray County,2012.0,17.77
2613,Texas,48181,Texas,Grayson County,10.3,Texas,Grayson County,2012.0,17.51
2614,Texas,48183,Texas,Gregg County,11.1,Texas,Gregg County,2012.0,16.82
2615,Texas,48185,Texas,Grimes County,12.2,Texas,Grimes County,2012.0,17.8
2616,Texas,48187,Texas,Guadalupe County,11.2,Texas,Guadalupe County,2012.0,12.39
2617,Texas,48189,Texas,Hale County,8.8,Texas,Hale County,2012.0,14.19
2618,Texas,48191,Texas,Hall County,12.0,Texas,Hall County,2012.0,14.42
2619,Texas,48193,Texas,Hamilton County,11.4,Texas,Hamilton County,2012.0,17.23
2620,Texas,48195,Texas,Hansford County,9.3,Texas,Hansford County,2012.0,13.31
2621,Texas,48197,Texas,Hardeman County,11.0,Texas,Hardeman County,2012.0,15.76
2622,Texas,48199,Texas,Hardin County,9.7,Texas,Hardin County,2012.0,18.34
2623,Texas,48201,Texas,Harris County,10.1,Texas,Harris County,2012.0,11.21
2624,Texas,48203,Texas,Harrison County,12.7,Texas,Harrison County,2012.0,16.64
2625,Texas,48205,Texas,Hartley County,9.4,Texas,Hartley County,2012.0,15.01
2626,Texas,48207,Texas,Haskell County,10.0,Texas,Haskell County,2012.0,15.62
2627,Texas,48209,Texas,Hays County,8.9,Texas,Hays County,2012.0,9.91
2628,Texas,48211,Texas,Hemphill County,9.4,Texas,Hemphill County,2012.0,16.19
2629,Texas,48213,Texas,Henderson County,10.4,Texas,Henderson County,2012.0,19.76
2630,Texas,48215,Texas,Hidalgo County,9.7,Texas,Hidalgo County,2012.0,8.09
2631,Texas,48217,Texas,Hill County,11.1,Texas,Hill County,2012.0,16.29
2632,Texas,48219,Texas,Hockley County,9.5,Texas,Hockley County,2012.0,12.97
2633,Texas,48221,Texas,Hood County,11.4,Texas,Hood County,2012.0,16.52
2634,Texas,48223,Texas,Hopkins County,11.3,Texas,Hopkins County,2012.0,17.58
2635,Texas,48225,Texas,Houston County,11.3,Texas,Houston County,2012.0,17.69
2636,Texas,48227,Texas,Howard County,10.2,Texas,Howard County,2012.0,17.55
2637,Texas,48229,Texas,Hudspeth County,10.7,Texas,Hudspeth County,2012.0,11.87
2638,Texas,48231,Texas,Hunt County,11.1,Texas,Hunt County,2012.0,17.46
2639,Texas,48233,Texas,Hutchinson County,10.4,Texas,Hutchinson County,2012.0,18.16
2640,Texas,48235,Texas,Irion County,10.3,Texas,Irion County,2012.0,16.46
2641,Texas,48237,Texas,Jack County,9.1,Texas,Jack County,2012.0,19.33
2642,Texas,48239,Texas,Jackson County,10.7,Texas,Jackson County,2012.0,14.75
2643,Texas,48241,Texas,Jasper County,12.8,Texas,Jasper County,2012.0,18.42
2644,Texas,48243,Texas,Jeff Davis County,12.0,Texas,Jeff Davis County,2012.0,10.79
2645,Texas,48245,Texas,Jefferson County,12.9,Texas,Jefferson County,2012.0,16.06
2646,Texas,48247,Texas,Jim Hogg County,10.0,Texas,Jim Hogg County,2012.0,10.27
2647,Texas,48249,Texas,Jim Wells County,9.3,Texas,Jim Wells County,2012.0,11.4
2648,Texas,48251,Texas,Johnson County,9.2,Texas,Johnson County,2012.0,17.14
2649,Texas,48253,Texas,Jones County,9.6,Texas,Jones County,2012.0,18.83
2650,Texas,48255,Texas,Karnes County,8.9,Texas,Karnes County,2012.0,14.56
2651,Texas,48257,Texas,Kaufman County,10.3,Texas,Kaufman County,2012.0,16.28
2652,Texas,48259,Texas,Kendall County,8.6,Texas,Kendall County,2012.0,10.03
2653,Texas,48261,Texas,Kenedy County,10.4,Texas,Kenedy County,2012.0,8.23
